adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,vault,40867.66495287646124436140654,1:0x8770d076dC2db46f368BDc8EaAE3b7164e59267b,0,40867.66495287646124436140654,120,40867.66495287646124436140654,0,40867.66495287646124436140654,168,,48,0x8770d076dC2db46f368BDc8EaAE3b7164e59267b
0,1,vault,27214.08875775854096123971379,1:0x72FDf7e33893cc1649eFE5821414E4c9B7C47D40,0,27214.08875775854096123971379,76,27214.08875775854096123971379,0,27214.08875775854096123971379,104,,28,0x72FDf7e33893cc1649eFE5821414E4c9B7C47D40
0,1,vault,0,1:0x883A777f2594004419fc08b388D7d3bdC1c0D6c1,0,0,0,0,0,0,2,,2,0x883A777f2594004419fc08b388D7d3bdC1c0D6c1
0,1,vault,0,1:0x9894acf19de6F00D4056DbFDDF2dd7444F993D87,0,0,1,0,0,0,2,,1,0x9894acf19de6F00D4056DbFDDF2dd7444F993D87
0,1,vault,0,1:0xAA4f7562D3C25Bd2fCB8FEd615182667C0A7086C,0,0,1,0,0,0,2,,1,0xAA4f7562D3C25Bd2fCB8FEd615182667C0A7086C
0,1,vault,58638.04895654009012674893891,1:0x823976dA34aC45C23a8DfEa51B3Ff1Ae0D980213,0,58638.04895654009012674893891,41,58638.04895654009012674893891,0,58638.04895654009012674893891,81,,40,0x823976dA34aC45C23a8DfEa51B3Ff1Ae0D980213
0,1,vault,274324.9368268483472695419370,1:0x8017B5d498f75d12dA6A857e867699fB07De41a4,0,274324.9368268483472695419370,318,274324.9368268483472695419370,0,274324.9368268483472695419370,319,,1,0x8017B5d498f75d12dA6A857e867699fB07De41a4
0,1,vault,27960.32303107023920281767239,1:0x7c439Df9ADE8831180EA4D546c1E910D4Ba71a86,0,27960.32303107023920281767239,80,27960.32303107023920281767239,0,27960.32303107023920281767239,81,,1,0x7c439Df9ADE8831180EA4D546c1E910D4Ba71a86
0,1,vault,240.6219902760077880722200801,1:0x97aae86E5efC305f2189f78B5C7e9Dac1249c379,0,240.6219902760077880722200801,4,240.6219902760077880722200801,0,240.6219902760077880722200801,4,,0,0x97aae86E5efC305f2189f78B5C7e9Dac1249c379
0,1,vault,24050.15889199372205046869670,1:0xA6AeBf9680FC87F7641c40Edd95cf52512f228B0,0,24050.15889199372205046869670,55,24050.15889199372205046869670,0,24050.15889199372205046869670,55,,0,0xA6AeBf9680FC87F7641c40Edd95cf52512f228B0
0,1,vault,730.7152076786936562865415812,1:0x928dB6676340e5206A91aD122a24E363131FFcE7,0,730.7152076786936562865415812,6,730.7152076786936562865415812,0,730.7152076786936562865415812,6,,0,0x928dB6676340e5206A91aD122a24E363131FFcE7
